id,tweet,username,created_at
1006403634387562496,@TokopediaCare min ini ko masih dalam proses ya??? 🤔🤔  https://t.co/olIREyktzX,amrikemayoran,2018-06-12 12:11:39 SE Asia Standard Time
1006403555186696193,"@DeprasNY_RF Hi Kak, untuk melakukan pengecekan kode pembayaran gerai indomaret Kakak bisa cek di menu Status Pembayaran atau infokan alamat email Tokopedia Kakak melalui DM agar kami cek ya. Thanks ^Utha",tokopediacare,2018-06-12 12:11:20 SE Asia Standard Time
1006403330015399938,@RamzyF_7 Penjual dapat membatalkan pesanan tersebut ya Kak. Dana akan dikembalikan ke Saldo TokoCash atau Saldo Tokopedia Kakak jika transaksi dibatalkan baik melalui penjual maupun pembatalan dikarenakan penjual tidak request pick up hingga batas waktu yang telah ditentukan. Thanks ^Yuri,tokopediacare,2018-06-12 12:10:26 SE Asia Standard Time
1006400698613944320,"@M_ariefMedio -- paket internet belum masuk, bisa menghubungi pihak provider dan menginfokan nomor SN ini ya: 17084520180612717377010000. Thanks",tokopediacare,2018-06-12 11:59:59 SE Asia Standard Time
1006400663218278400,"@M_ariefMedio Hai Kak, Abdul disini bantu jawab ya. Transaksi Kakak adalah yang ini ya: IVR/20180612/XVIII/VI/58487309? Kalau iya maka saat ini sudah sukses ya Kak per tanggal 12 Jun 2018 pukul 11:53 WIB. Bisa dicek lagi halaman Daftar Transaksi produk digitalnya di Tokopedia ya. Kalau --",tokopediacare,2018-06-12 11:59:50 SE Asia Standard Time
1006400556070563842,@_AFLEE Terima kasih juga atas kesediaannya untuk menunggu terlebih dahulu Kak. Cek berkala status pengirimannya pada menu Status Pemesanan dan juga website kurir J&amp;T ya.  https://t.co/o4yOhAHyMq,tokopediacare,2018-06-12 11:59:25 SE Asia Standard Time
1006400180160102401,@TokopediaCare Memang penjual bisa membatalkan langsung dan uang saya bisa langsung masuk saldo? Atau harus tunggu tenggat waktu yg ada di aplikasi yg sekitar 24jam itu?,ramzyf_7,2018-06-12 11:57:55 SE Asia Standard Time
1006399742031679488,@R_Carensia -- Panduan selengkapnya mengenai Pusat Resolusi dapat Kakak lihat disini:  https://t.co/xj7jAn1EMX . Terima kasih. ^Abdul,tokopediacare,2018-06-12 11:56:11 SE Asia Standard Time
1006399706438799360,"@R_Carensia Hai Kak, selamat siang. Bisa ya Kak untuk mengajukan pengembalian uang ataupun penukaran barang apabila barang yang diterima tidak sesuai. Kakak bisa tekan tombol ""Komplain"" di menu Konfirmasi Penerimaan ya Kak agar kendala bisa diselesaikan melalui Pusat Resolusi Tokopedia. --",tokopediacare,2018-06-12 11:56:02 SE Asia Standard Time
1006399569968549889,@TokopediaCare juventinicengkareng@gmail.com itu min..,korengelite1,2018-06-12 11:55:30 SE Asia Standard Time
1006398890130755584,@monta_jack Hai Kak. Sudah direspons di DM ya. Yuk cek DMnya. Thanks ^Ray,tokopediacare,2018-06-12 11:52:48 SE Asia Standard Time
1006398845792800768,"@Korengelite1 Hai Kak, bisa infokan email akun Tokopedia Kakak terlebih dahulu agar bisa kami bantu cek? Thanks. ^Rere",tokopediacare,2018-06-12 11:52:37 SE Asia Standard Time
1006398085520674816,"@BullBarca Mengenai info apakah program Cicilan 0%nya akan dilanjutkan atau tidak, bisa nantikan saja ya kak. Namun saat ini, silakan menikmati program Cicilan tanpa bunga yang diberikan Tokopedia. Thanks ^Rendy",tokopediacare,2018-06-12 11:49:36 SE Asia Standard Time
1006397247171411973,@TokopediaCare Terima kasih responnya 😊 terima kasih juga sudah membantu 😊,shinmooi,2018-06-12 11:46:16 SE Asia Standard Time
1006397005336338432,@_AFLEE -- ke pihak kurir untuk dimaksimalkan pengirimannya ya Kak. Bisa tunggu terlebih dahulu. Thanks ^Yuri,tokopediacare,2018-06-12 11:45:18 SE Asia Standard Time
1006396965201039361,@_AFLEE Hi Kak. Mohon maaf atas ketidaknyamanannya. Transaksi INV/20180607/XVIII/VI/169678042 masih dalam proses pengiriman ya Kak. Namun pihak kurir J&amp;T menginformasikan bahwa ada keterlambatan pengiriman untuk pesanan Kakak tersebut. Telah Yuri bantu pelaporannya --,tokopediacare,2018-06-12 11:45:09 SE Asia Standard Time
1006396937916973056,"Min @BukaBantuan  and @TokopediaCare kalau bayar tagihan air dan listrik, lsg masuk, apa nanti tgl 21 Juni??",cornerclean,2018-06-12 11:45:02 SE Asia Standard Time
1006396573260148736,"@AndriSmartfren Terkait kendalanya, sudah direspons di DM ya. Yuk cek DMnya. Thanks ^Ray",tokopediacare,2018-06-12 11:43:35 SE Asia Standard Time
1006395428881993728,"@AltonNTech Iya benar sekali Kak, kalau tidak ada respons dari penjual hingga batas waktunya maka pesanan akan otomatis batal dan dana dikembalikan ke TokoCash Kakak ya. Thanks ^Abdul",tokopediacare,2018-06-12 11:39:02 SE Asia Standard Time
1006394909945839621,@TokopediaCare harus make buku tabungan min? Kalo misal make bca xpresi gimana kan ga ada buku tabungan???,korengelite1,2018-06-12 11:36:59 SE Asia Standard Time
1006393684005474304,"@suci_rifani Hi Kak, mohon maaf atas ketidaknyamanannya. Untuk detailnya sudah kami DM, Kakak bisa cek kembali ya. Thanks ^Utha",tokopediacare,2018-06-12 11:32:06 SE Asia Standard Time
1006393545610219520,"@AndriSmartfren Hi Kak, mohon maaf sebelumnya. Mengenai kendala kakak boleh informasikan kepada kami detail kendala kakak, dan mohon kesediaannya juga untuk menginformasikan nomor invoice atas transaksi kakak tersebut. Agar kami bisa melakukan pengecekan lebih lanjut. Terima kasih ^Negan",tokopediacare,2018-06-12 11:31:33 SE Asia Standard Time
1006392870637572099,"@BullBarca Halo Kak, maaf lama responsnya ya. Iya benar kak untuk promo cicilan bunga 0% memang berlaku sampai bulan juni ya, yuk cek pada link berikut ya. Thanks^Viko  https://t.co/HfX6LE6mM8",tokopediacare,2018-06-12 11:28:52 SE Asia Standard Time
1006392150194520064,"@JisooKimJichuu Hi kak, maaf atas kendalanya. Bisa lampirkan screenshot halaman berkendala/notifikasi error yang muncul pada saat melakukan transaksinya untuk di cek lebih lanjut ya. Thanks ^Rendy",tokopediacare,2018-06-12 11:26:01 SE Asia Standard Time
1006391964131000320,"@Korengelite1 -- Apabila perubahan nomor berhasil, dana TokoCash akan berpindah ke TokoCash baru setelah proses review selama 1x24 jam selesai. Thanks ^Yuri  https://t.co/sFX09ejjJy",tokopediacare,2018-06-12 11:25:16 SE Asia Standard Time
1006391927170879488,"@Korengelite1 -- disetujui maka nomor telepon Kakak terganti otomatis dan Kakak dapat masuk ke akun Tokopedia tanpa memasukkan kode OTP sementara waktu. Jika sudah berhasil masuk, lakukan verifikasi nomor telepon Kakak yang baru. Selengkapnya, Kakak bisa mengakses link berikut ini ya. --",tokopediacare,2018-06-12 11:25:07 SE Asia Standard Time
1006391855888596993,"@Korengelite1 Kakak bisa ajukan permohonan ubah nomor dengan login melalui desktop. Klik tombol ""Nomor saya sudah tidak aktif"" dan lampirkan KTP dan halaman depan buku tabungan Kakak. Masukkan nomor telepon lama dan nomor telepon baru. Setelah pengajuan reset security question Kakak --",tokopediacare,2018-06-12 11:24:50 SE Asia Standard Time
1006391834011230208,"@AltonNTech -- terhitung sejak pembayaran terverifkasi. Oleh karena itu, bisa ditunggu dahulu ya konfirmasi pengiriman dari penjualnya. Thanks ^Abdul",tokopediacare,2018-06-12 11:24:45 SE Asia Standard Time
1006391793783537664,"@AltonNTech Hai Kak, Abdul disini bantu jawab ya. Untuk transaksi dengan nomor invoice INV/20180610/XVIII/VI/170623056 saat ini statusnya sedang diproses oleh penjual Kak. Bisa Abdul informasikan bahwa penjual diberikan waktu 4x24 jam hari kerja untuk mengonfirmasi pengirimannya ya Kak --",tokopediacare,2018-06-12 11:24:36 SE Asia Standard Time
1006391477390503936,@risartxx -- direfund ke TokoCash pada 8 Juni 2018 dan limit kartu kredit dengan estimasi 14 hari kerja. Thanks ^Rendy,tokopediacare,2018-06-12 11:23:20 SE Asia Standard Time
1006391374860742657,@risartxx Maaf atas kendalanya. Ingin kami informasikan bahwa untuk transaksi pembelian Tiket Pesawat dengan nomor invoice PA0-3IM4C-UQWB gagal terproses dan batal. Hal ini terjadi dikarenakan sistem pencarian tiket tidak menemukan kursi yang masih tersedia. Untuk dananya juga sudah --,tokopediacare,2018-06-12 11:22:56 SE Asia Standard Time
1006390955677765632,"@su_mardiyono Dengan senang hati dapat bantu kendalanya, jika ada pertanyaan kembali bisa hubungi ya. Thanks^Viko",tokopediacare,2018-06-12 11:21:16 SE Asia Standard Time
1006390700412416000,"@syafrudinhiday6 Mohon maaf atas kendala yang Kakak alami, untuk kedepannya kami akan memberikan pelayanan yang lebih baik lagi dan Kakak bisa melihat promo lain yang sedang berlangsung di Tokopedia ya. Thanks ^Utha  https://t.co/0Hug6gaUqa",tokopediacare,2018-06-12 11:20:15 SE Asia Standard Time
1006390215722848256,@stevstev_ -- dan barang harus sampai maksimal H+5 setelah pengiriman barang. Saat ini mohon menunggu dulu ya Kak dan pantau terus Status Pemesanannya. Thanks ^Ray,tokopediacare,2018-06-12 11:18:19 SE Asia Standard Time
1006390173905584128,"@stevstev_ Untuk INV/20180608/XVIII/VI/170087168 sudah di pickup pada tanggal 09 juni 2018. Kami infokan layanan Regular Service, batas waktu driver akan datang untuk mengambil barang setelah request Pick Up adalah maksimal pukul 18.00 di hari yang sama, --",tokopediacare,2018-06-12 11:18:09 SE Asia Standard Time
1006390109552500736,"@TanAsterP Halo Kak, maaf lama responsnya ya. Bisa informasikan kepada viko untuk detail kendalanya pada DM agar dapat dicek lebih lanjut ya. Thanks",tokopediacare,2018-06-12 11:17:54 SE Asia Standard Time
1006389913309376512,"@ronronnytan Mengenai kendala kakak dengan nomor invoice INV/20180525/XVIII/V/164269818, saat ini tim terkait kami sudah merespons kendala kakak di Pusat Resolusi ya. Yuk cek kembali Pusat Resolusinya ya kak. Terima kasih ^Negan",tokopediacare,2018-06-12 11:17:07 SE Asia Standard Time
1006389437259890690,@TokopediaCare kalo mau ganti nomer buat login gimana min? Nih saya mau login minta otp tapi nomer hp saya ilang. Tokocash saya ga ilang kn?,korengelite1,2018-06-12 11:15:14 SE Asia Standard Time
1006389279755513857,"@wahyususetyowhy Hi kak, apakah ada yang bisa dibantu? Thanks ^Rendy",tokopediacare,2018-06-12 11:14:36 SE Asia Standard Time
1006388560201768960,"@wildawidya Hi kak, detailnya sudah kami DM ya. Thanks ^Rendy",tokopediacare,2018-06-12 11:11:45 SE Asia Standard Time
1006388192059142149,@TokopediaCare Aturan saya dapat cashback 200rbu jadinya dapat cashback dari Bukalapak 139ribu,syafrudinhiday6,2018-06-12 11:10:17 SE Asia Standard Time
1006388084563275776,dear @TokopediaCare saya ada kirim dm. mohon dilihat.,suci_rifani,2018-06-12 11:09:51 SE Asia Standard Time
1006387824923377664,@adieraditz -- cek berkala melalui website resmi JNE dengan mencantumkan nomor resi pengiriman tersebut. Terima kasih ^Negan,tokopediacare,2018-06-12 11:08:49 SE Asia Standard Time
1006387803230531587,"@syafrudinhiday6 Kami mohon maaf atas kendalanya ya kak. Kalau ada hal-hal lainnya yang ingin ditanyakan kembali, jangan ragu hubungi kami ya. Thanks ^Rendy",tokopediacare,2018-06-12 11:08:44 SE Asia Standard Time
1006387771332812800,@adieraditz Mengenai hal tersebut kami tidak bisa bantu ya kak. Akan tetapi sebelumnya kami sudah mencoba menghubungi pihak kurir dan info dari pihak kurir akan dilakukan pengiriman ulang ke alamat tujuan pengiriman. Maka dari itu boleh menunggu terlebih dahulu. Kakak juga bisa --,tokopediacare,2018-06-12 11:08:37 SE Asia Standard Time
1006386965543972865,@TokopediaCare  @tokopedia bagaimana cara minta bantuan cs untuk komplain sbg penjual?,tanasterp,2018-06-12 11:05:25 SE Asia Standard Time
1006386456829550592,"@agamdadam Halo Kak, maaf lama responsnya ya. Dapat viko informasikan untuk dana pembatalan dari pesanan maka bisa kok dilakukan penarikan dana pada rekening, yuk cek pada link berikut mengenai cara melakukan penarikan dananya ya. Thanks  https://t.co/pfc4sGHIay  https://t.co/pNyOjlUiNI",tokopediacare,2018-06-12 11:03:23 SE Asia Standard Time
1006385478243835904,@TokopediaCare Udah saya beli tiket dilapak sebelah giliran udah dapat tiketnya baru dah disini bisa banyak pilihan pembayaran nya kecewa banget,syafrudinhiday6,2018-06-12 10:59:30 SE Asia Standard Time
1006385316125503488,@bobsingadikrama @tokopedia @TokopediaCare ZUH~~,semarman,2018-06-12 10:58:51 SE Asia Standard Time
1006385260211290113,@TokopediaCare thanks,su_mardiyono,2018-06-12 10:58:38 SE Asia Standard Time
1006381965824659456,"@RamzyF_7 Boleh tunggu terlebih dahulu ya kak, seperti informasi sebelumnya untuk pembatalannya hanya dapat dilakukan oleh pihak penjual itu sendiri. Sebagai tambahan informasi respons penjual memang berbeda beda tergantung keaktifan penjual itu sendiri ya. Thanks^Viko",tokopediacare,2018-06-12 10:45:32 SE Asia Standard Time
1006381548919250944,@nandarifaniSC -- kami sarankan kakak lebih berhati hati dalam pengisian pulsanya. Lebih lengkapnya akses link berikut ya. Thanks  https://t.co/XnCleIZvdJ,tokopediacare,2018-06-12 10:43:53 SE Asia Standard Time
1006381513271926784,"@nandarifaniSC Halo Kak, maaf lama responsnya ya. Jika viko cek saat ini pada nomor invoice IVR/20180612/XVIII/VI/58473805 telah sukses ya dan kakak menginformasikan keliru dalam penginputan nomor telepon maka tidak dapat dilakukan pengembalian ya kedepannya --",tokopediacare,2018-06-12 10:43:45 SE Asia Standard Time
1006381246648209414,"@TokopediaCare kurirnya males atau gimana??? saya sudah tunggu bareng sama satpam dll di kantor, lagian ngirim ""tanggal 9 dateng tgl 11"" dengan YES, garansi uang kembali... tolong urus uang kembalinya",adieraditz,2018-06-12 10:42:41 SE Asia Standard Time
1006380705713188865,@adieraditz --perhari ini sudah dilakukan pengiriman ulang dan dibuatkan pelaporan. Boleh tunggu terlebih dahulu dan cek berkala pada menu Status Pemesanan dan pada web kurir terkait ya. Thanks,tokopediacare,2018-06-12 10:40:32 SE Asia Standard Time
1006380705604165632,@ryzqev -- akan masuk ke Pusat Resolusi dimana Kakak dapat berdiskusi dengan penjual dan dibantu oleh tim Pusat Resolusi. Thanks ^Yuri  https://t.co/6S7eTVjL87,tokopediacare,2018-06-12 10:40:32 SE Asia Standard Time
1006380660603478020,@ryzqev Hi Kak. Mohon maaf atas ketidaknyamanannya. Nomor resi yang diinputkan penjual tidak sesuai dengan alamat tujuan pengiriman sehingga Yuri sarankan Kakak untuk mengajukan komplain pada menu Status Pemesanan untuk transaksi INV/20180607/XVIII/VI/169828828 ya. Nantinya kendala --,tokopediacare,2018-06-12 10:40:21 SE Asia Standard Time
1006380656505565185,@adieraditz Melanjutkan kendalanya kakak saat ini viko sudah menghubungi JNE dengan nomor resi 010370211329618 saat ini sudah berada pada Denpasar dikarenakan perkemarin pada jam 19:00 kurir sudah melakukan pengiriman namun alamat kosong sehingga --,tokopediacare,2018-06-12 10:40:20 SE Asia Standard Time
1006380479027671040,"@TokopediaCare mau nanya, sy ada cancel pembelian. terus duitnya balik ke ke tokocash..kalau dari tokocash itu ga bisa di cairkan ya??",agamdadam,2018-06-12 10:39:38 SE Asia Standard Time
1006379455030419456,@nurmahaliaa -- kondisi barangnya pada saat ini ya Kak. Kami tunggu informasinya. Thanks ^Abdul,tokopediacare,2018-06-12 10:35:34 SE Asia Standard Time
1006379415536848896,"@nurmahaliaa Kalau masih berkendala atas transaksi INV/20180214/XVIII/II/136308223, mohon infonya apakah Kakak menginginkan solusi pengembalian barang dan dana, tukar barang atau solusi apa yang diinginkan agar bisa kami sampaikan kepada pihak penjual. Boleh dilampirkan juga foto / video --",tokopediacare,2018-06-12 10:35:24 SE Asia Standard Time
1006379336444723200,@TokopediaCare @semarman gw aja sampe sekarang cuma di janjiin manis (sabar..sabar dan sabar) doang sama tokopedia..dari tgl 25 mei 2018 sampe sekarang ga ada tindakan apapun,blacksoul_jr,2018-06-12 10:35:06 SE Asia Standard Time
1006379055686406144,"@TokopediaCare Saya udah minta cancel tp blm dicancel sama dia, tolong kasih peringatan ke tokonya, gada keterangan stock kosong tp tetep jualan saya pesen 3 katanya cuma ada 2 ya saya gamau lah, tolong saya cuma mau uang saya balik.",ramzyf_7,2018-06-12 10:33:59 SE Asia Standard Time
1006378657231732736,"@TokopediaCare mnt tlg min, saya order dr tgl 7 juni  INV/20180607/XVIII/VI/169828828 dikirim penjual tgl 11 dgn no resi  DEF674722093228 dilacak invalid mnt express malah dikirim biasa.  https://t.co/6PJm6u01Lt",qq_oelfa,2018-06-12 10:32:24 SE Asia Standard Time
1006378115705208834,@Erwin_zwardy Untuk INV/20180611/XVIII/VI/170841878 sudah dicarikan driver kembali ya Kak. Mohon menunggu dan pantau terus Status Pengirimannya. Thanks ^Ray,tokopediacare,2018-06-12 10:30:15 SE Asia Standard Time
1006377842622509056,@SecondMask Untuk saran Kakak sudah kami teruskan ya. Terima kasih atas sarannya. Thanks ^Ray,tokopediacare,2018-06-12 10:29:09 SE Asia Standard Time
1006376462193168384,@semarman Hi Kak. Pesan Kakak telah Yuri respons kembali melalui DM ya. Cek DM Kakak. Thanks,tokopediacare,2018-06-12 10:23:40 SE Asia Standard Time
1006376313412780033,@richardong21 -- nomor SN berikut ini ya: 01258500005648285915. Semoga membantu ^Abdul,tokopediacare,2018-06-12 10:23:05 SE Asia Standard Time
1006376282366586881,"@richardong21 Hai Kak, mohon maaf sebelumnya. Untuk pembelian pulsa Indosat Kakak di Tokopedia dengan nomor invoice IVR/20180612/XVIII/VI/58471414 sudah berhasil ya. Kalau pulsa belum masuk, bisa menghubungi pihak provider dengan memberitahukan --",tokopediacare,2018-06-12 10:22:57 SE Asia Standard Time
1006376142104719362,@TokopediaCare @su_mardiyono Dear @TokopediaCare tolong baca DM saya sehubungan dg transaksi penjualan saya.   Saya lupa mengganti titik penjemputan. Driver minta dibatalkan. Mohon bantuannya.  Makasih. 🙏,fdp_11,2018-06-12 10:22:24 SE Asia Standard Time
1006374798568534017,@TokopediaCare beli pulsa kok ga masuk2 ya?,richardong21,2018-06-12 10:17:04 SE Asia Standard Time
1006374733389021186,"Kak, paket saya masih di bandung dari tanggal 8.gak ada pergerakan sama sekali. @jntexpressid @TokopediaCare  https://t.co/OZrJjkNLMm",shinmooi,2018-06-12 10:16:48 SE Asia Standard Time
1006374713130668034,"@su_mardiyono Hi kak, saat ini kami sudah bantu lakukan perubahan layanan pengirimannya dari JNE ke J&amp;T ya. Bisa di cek kembali pada Status Pengirimannya. Thanks ^Rendy",tokopediacare,2018-06-12 10:16:43 SE Asia Standard Time
1006374086950440960,@RamzyF_7 -- pihak penjual melalui fitur Tanya Penjual pada menu Status Pemesanan untuk pembatalannya ya. Thanks,tokopediacare,2018-06-12 10:14:14 SE Asia Standard Time
1006374051156254720,"@RamzyF_7 Halo Kak, maaf lama responsnya ya. Dapat viko informasikan pada nomor invoice INV/20180611/XVIII/VI/170810194 sedang diproses oleh pihak penjual maka untuk pembatalannya hanya dapat dilakukan oleh pihak penjual itu sendiri, kakak dapat hubungi --",tokopediacare,2018-06-12 10:14:05 SE Asia Standard Time
1006374033741533185,"@Korengelite1 Hi kak, kalau kakak melakukan perubahan nomornya melalui perangkat Desktop maka dana di TokoCash nomor sebelumnya akan otomatis berpindah ke nomor baru ya. Namun sebelum dipindahkan, dana TokoCash di nomor sebelumnya akan direview sementara selama 1x24 jam. Thanks ^Rendy",tokopediacare,2018-06-12 10:14:01 SE Asia Standard Time
1006373877247717376,"@semarman @tokopedia @TokopediaCare Hai kak, DM yuk apa keluhannya dan minta nomer pengirimannya. Terimakasih - zuh",bobsingadikrama,2018-06-12 10:13:24 SE Asia Standard Time
1006373867785515008,"@deltya Hai Kak, sudah Abdul balas melalui DM ya. Thanks",tokopediacare,2018-06-12 10:13:22 SE Asia Standard Time
1006373218133790720,@TokopediaCare INV/20180608/XVIII/VI/170273197,adieraditz,2018-06-12 10:10:47 SE Asia Standard Time
1006373082729082880,@TokopediaCare ada miskom dgn karyawan. Malah dikirim pakai jnt. INV/20180610/XVIII/VI/170685930 Tlg di bantu.  https://t.co/lFAJSG9TAd,su_mardiyono,2018-06-12 10:10:15 SE Asia Standard Time
1006372922905255936,@adieraditz Hi Kak. Mohon maaf sebelumnya. Bisa infromasikan nomor invoice transaksinya Kak? Akan Yuri bantu pengecekannya terlebih dahulu. Thanks,tokopediacare,2018-06-12 10:09:36 SE Asia Standard Time
1006372708391665665,@TokopediaCare Udah saya balas. Nunggu balasan dari kalian.,semarman,2018-06-12 10:08:45 SE Asia Standard Time
1006372403138588672,@TokopediaCare Saya sudah sangat sering mengirimkan video tapi tidak mendapat bantuan signifikan dr tokped,nurmahaliaa,2018-06-12 10:07:33 SE Asia Standard Time
1006372318765969409,"@TokopediaCare INV/20180611/XVIII/VI/170810194 Permisi tolong batalin dong transaksi saya yg ini, saya sudah bayar tp seller baru bilang kosong, tolong kembalikan uang saya",ramzyf_7,2018-06-12 10:07:12 SE Asia Standard Time
1006371539799834626,@TokopediaCare  tolong cek dm,deltya,2018-06-12 10:04:07 SE Asia Standard Time
1006371205279027200,@FagazaMinaric Untuk INV/20180611/XVIII/VI/170853064 saat ini sudah dibatalkan oleh Kakak. Mohon konfirmasinya kepada kami apakan Kakak sudah menerima pesanannya? Kami tunggu konfirmasinya. Thanks ^Ray,tokopediacare,2018-06-12 10:02:47 SE Asia Standard Time
1006370789279625216,@semarman Kami sudah mengirimkan ulang pesan DM kepada kakak ya. Yuk cek kembali DMnya ya kak. Terima kasih ^Negan,tokopediacare,2018-06-12 10:01:08 SE Asia Standard Time
1006370577408331777,@TokopediaCare Mana? Mana? Mana?,semarman,2018-06-12 10:00:17 SE Asia Standard Time
1006369728678584321,"@Rangerbiru Halo Kak, maaf lama responsnya ya. Dapat viko informasikan untuk pengubahan jenis layanan kurir tidak bisa, yang dapat diubah adalah Instan kurir menjadi kurir konventional ya. Thanks",tokopediacare,2018-06-12 09:56:55 SE Asia Standard Time
1006369531990863872,"@watisutria Hai Kak, maaf atas kendalanya. Bisa infokan nomor invoice transaksinya guna dicek. Thanks ^Ray",tokopediacare,2018-06-12 09:56:08 SE Asia Standard Time
1006369115139796993,@TokopediaCare Mana?? Nggak ada kok!,semarman,2018-06-12 09:54:29 SE Asia Standard Time
1006368892862849025,"@semarman Hi Kak, yuk cek DMnya. Karena kami sudah merespons pesan kakak melalui DM. Terima kasih ^Negan",tokopediacare,2018-06-12 09:53:36 SE Asia Standard Time
1006368838848409600,@TokopediaCare min bisa ubah dari same day ke instant coureer kalo udsg request pick up?,rangerbiru,2018-06-12 09:53:23 SE Asia Standard Time
1006368067461378048,Ah payah barang nggak sampai-sampai @tokopedia @TokopediaCare,semarman,2018-06-12 09:50:19 SE Asia Standard Time
1006366676848439297,"@_batikgarutan_ Hai Kak, sudah Abdul balas melalui DM ya. Thanks",tokopediacare,2018-06-12 09:44:47 SE Asia Standard Time
1006366505263509505,"@TokopediaCare min, kalo saya ada akun tokopedia ada tokocashnya nah saya mau ganti nomer karena nomer saya hilang, tokocash saya hilang ga?",korengelite1,2018-06-12 09:44:06 SE Asia Standard Time
1006363703841878016,"@d_tijo Hi Kak, yuk cek DMnya. Karena kami sudah merespons pesan kakak melalui DM. Terima kasih ^Negan",tokopediacare,2018-06-12 09:32:58 SE Asia Standard Time
1006363171181850625,"@TokopediaCare Hahaha lucunya tokopedia, selalu mengulang2 jawabannya, silakan dilihat sendiri bagaimana tokopedia menangani komplain sampai terlihat bodoh dan tidak profesional, silakan bandingkan dengan lapak sebelah yg responsif menangani komplain",jm_hery,2018-06-12 09:30:51 SE Asia Standard Time
1006362431126425600,"@indriaby Halo Kak, untuk transaksi INV/20180612/XVIII/VI/170973063 sudah terverifikasi ya kak. Namun masih menunggu respons penjual. Mohon tunggu terlebih dahulu ya kak. Thanks. ^Elga",tokopediacare,2018-06-12 09:27:55 SE Asia Standard Time
1006362331230531589,@TokopediaCare halo. Bagaimana klo ingin kembalikan saldo ke toko? Ada prob sebelumnya tp barang sdh diterima. Tp uang terlanjur dikembalikan,d_tijo,2018-06-12 09:27:31 SE Asia Standard Time
1006362310523400193,"@jm_hery Mohon maaf atas kendalanya ya Kak, saat ini masih dalam pengecekan oleh tim Fraud kami. Mohon menunggu dan nantinya jika ada info terbaru akan diinfokan kepada Kakak. Thanks ^Ray",tokopediacare,2018-06-12 09:27:26 SE Asia Standard Time
1006361790786297856,"@MeryTheng Halo Kak, yuk cek Pusat Resolusi kakak ya. Tim kami sudah melakukan follow up di Pusat Resolusi ya. Thanks. ^Elga",tokopediacare,2018-06-12 09:25:22 SE Asia Standard Time
1006361526675103744,@MorensYulia --bisa cek link di bawah ini ya. Thx ^Gita  https://t.co/AKAbRSBzbW,tokopediacare,2018-06-12 09:24:19 SE Asia Standard Time
1006361463576039424,@MorensYulia Ingin kami informasikan Kakak telah melakukan Komplain pada hari ini tanggal 12 Juni 2018 maka tombol Minta Bantuan akan muncul 3x24 jam sejak Kakak melakukan Komplain yaitu pada tanggal 15-06-2018 pukul 08:17 WIB. Info selengkapnya Kakak--,tokopediacare,2018-06-12 09:24:04 SE Asia Standard Time
1006361358957309952,"Update : 11 juni 2018  Tidak ada respon dan info progress dari @tokopediacare atas komplain saya selama 18 hari.  Harap hati-hati menggunakan tokopedia, kasus spt ini bisa terjadi kepada siapapun, dan jangan berharap ditangani serius. #tokopedia #tokopediacare",jm_hery,2018-06-12 09:23:39 SE Asia Standard Time
1006361347263787015,@salimdawila Maaf atas ketidaknyamanannya ya kak. Bisa informasikan alamat email akun Tokopedia kakak melalui DM kami guna kami bantu cek lebih lanjut ya. Thanks. ^Elga,tokopediacare,2018-06-12 09:23:37 SE Asia Standard Time
1006361149221191680,@TokopediaCare tolong cek dm INV/20180612/XVIII/VI/170973063,indriaby,2018-06-12 09:22:49 SE Asia Standard Time
1006360074736922624,"@TokopediaCare tanya nih, posisi toko sudah di tutup tapi order masih masuk bagaimana min ?",salimdawila,2018-06-12 09:18:33 SE Asia Standard Time
1006359823141793797,"@Joan080811 Terima kasih kembali, semoga Kakak dapat terus mempercayakan Tokopedia dalam bertransaksi online ya. Thanks ^Ray",tokopediacare,2018-06-12 09:17:33 SE Asia Standard Time
1006358990941454337,"@tiafr Halo Kak, maaf lama responsnya ya. Bisa informasikan kepada viko untuk notifikasinya lalu dengan alamat lengkapnya kakak beserta kode pos pada DM untuk dicek lebih lanjut. Thanks",tokopediacare,2018-06-12 09:14:15 SE Asia Standard Time
1006358890999476224,@TokopediaCare Ok.Thanks kk,joan080811,2018-06-12 09:13:51 SE Asia Standard Time
1006358615786229761,@LopsCTS Hi Kak. Pesan Kakak telah Yuri respons melalui DM ya. Cek DM Kakak. Thanks,tokopediacare,2018-06-12 09:12:45 SE Asia Standard Time
1006358262466433026,"@autoteam5 Melanjutkan kendalanya kakak saat ini pada nomor invoice INV/20180603/XVIII/VI/167957338 yuk cek halaman Pusat Resolusinya saat ini sudah dilakukan respons ya, kami sarankan menunggu hingga batas waktu yang ditentukan disana untuk penyelesaiannya. Thanks^Viko",tokopediacare,2018-06-12 09:11:21 SE Asia Standard Time
1006358085860974592,@TokopediaCare Kan pembelian dari tanggal 6 Juni 2018. Masa saya harus nunggu lagi. Masyaallah,morensyulia,2018-06-12 09:10:39 SE Asia Standard Time
1006357753994997760,@TokopediaCare admin saya mau beli barang tp ada pemberitahuan maaf kami belum dapat melakukan kalkulasi ongkos kirim itu kenapa yaa? biasanya saya beli bisa kok kali ini ngga bisaa,frozenredvelvet,2018-06-12 09:09:20 SE Asia Standard Time
1006357403607105536,@MorensYulia --Nantinya tim Resolusi bisa membantu kendala yang dialami. Thx ^Gita,tokopediacare,2018-06-12 09:07:56 SE Asia Standard Time
